event_id,label,episode_id
evt-087206,normal_baseline,
evt-087253,normal_baseline,
evt-087300,normal_baseline,
evt-087347,normal_baseline,
evt-087394,normal_baseline,
evt-087441,normal_baseline,
evt-087488,normal_baseline,
evt-087535,normal_baseline,
evt-087550,impossible_travel,it-003
evt-087583,normal_baseline,
evt-087630,normal_baseline,
evt-087677,normal_baseline,
evt-087724,normal_baseline,
evt-087771,normal_baseline,
evt-087818,normal_baseline,
evt-087865,normal_baseline,
evt-087912,normal_baseline,
evt-087959,normal_baseline,
evt-088006,normal_baseline,
evt-088053,normal_baseline,
evt-088100,normal_baseline,
evt-088147,normal_baseline,
evt-088194,normal_baseline,
evt-088241,normal_baseline,
evt-088289,normal_baseline,
evt-088336,normal_baseline,
evt-088383,normal_baseline,
evt-088430,normal_baseline,
evt-088478,normal_baseline,
evt-088526,normal_baseline,
evt-088573,normal_baseline,
evt-088620,normal_baseline,
evt-088667,normal_baseline,
evt-088714,normal_baseline,
evt-088761,normal_baseline,
evt-088808,normal_baseline,
evt-088855,normal_baseline,
evt-088902,normal_baseline,
evt-088949,normal_baseline,
evt-088996,normal_baseline,
evt-089043,normal_baseline,
evt-089137,normal_baseline,
evt-089184,normal_baseline,
evt-089231,normal_baseline,
evt-089279,normal_baseline,
evt-089327,normal_baseline,
evt-089374,normal_baseline,
evt-089422,normal_baseline,
